Date,Ticker,Industry,UnderlyingPrice,VIX,OptionType,Expiration,DTE,Strike,Bid,Ask,Last,Volume,log_moneyness,YTE,Spread,ITM
2020-09-21,AAPL,Technology,148.89,18.34,Call,2021-05-31,180,163.78,2.88,3.19,3.05,230,-0.09531628557458321,0.4928131416837782,0.31000000000000005,0
2020-09-22,AAPL,Technology,148.79,18.4,Call,2020-11-03,30,133.91,14.96,15.36,15.31,335,0.10536798333213122,0.08213552361396304,0.3999999999999986,1
2020-09-22,AAPL,Technology,148.79,18.4,Call,2020-11-03,30,148.79,3.21,3.29,3.26,546,0.0,0.08213552361396304,0.08000000000000007,0
2020-09-22,AAPL,Technology,148.79,18.4,Call,2020-11-03,30,163.67,0.12,0.13,0.12,371,-0.09531628967818652,0.08213552361396304,0.010000000000000009,0
2020-09-22,AAPL,Technology,148.79,18.4,Call,2021-01-26,90,133.91,15.79,16.71,16.07,290,0.10536798333213122,0.2464065708418891,0.9200000000000017,1
2020-09-22,AAPL,Technology,148.79,18.4,Call,2021-01-26,90,148.79,5.62,5.94,5.65,492,0.0,0.2464065708418891,0.3200000000000003,0
2020-09-22,AAPL,Technology,148.79,18.4,Call,2021-01-26,90,163.67,1.17,1.24,1.21,293,-0.09531628967818652,0.2464065708418891,0.07000000000000006,0
2020-09-22,AAPL,Technology,148.79,18.4,Call,2021-06-01,180,133.91,17.13,18.96,17.47,230,0.10536798333213122,0.4928131416837782,1.8300000000000018,1
2020-09-22,AAPL,Technology,148.79,18.4,Call,2021-06-01,180,148.79,7.96,8.8,8.55,388,0.0,0.4928131416837782,0.8400000000000007,0
2020-09-22,AAPL,Technology,148.79,18.4,Call,2021-06-01,180,163.67,2.9,3.21,3.05,239,-0.09531628967818652,0.4928131416837782,0.31000000000000005,0
2020-09-23,AAPL,Technology,148.38,18.64,Call,2020-11-04,30,133.54,14.92,15.32,14.96,345,0.1053754923316572,0.08213552361396304,0.40000000000000036,1
2020-09-23,AAPL,Technology,148.38,18.64,Call,2020-11-04,30,148.38,3.24,3.32,3.26,525,0.0,0.08213552361396304,0.07999999999999963,0
2020-09-23,AAPL,Technology,148.38,18.64,Call,2020-11-04,30,163.21,0.13,0.14,0.13,360,-0.09526116440122465,0.08213552361396304,0.010000000000000009,0
2020-09-23,AAPL,Technology,148.38,18.64,Call,2021-01-27,90,133.54,15.77,16.69,15.86,284,0.1053754923316572,0.2464065708418891,0.9200000000000017,1
2020-09-23,AAPL,Technology,148.38,18.64,Call,2021-01-27,90,148.38,5.68,5.99,5.9,484,0.0,0.2464065708418891,0.3100000000000005,0
2020-09-23,AAPL,Technology,148.38,18.64,Call,2021-01-27,90,163.21,1.22,1.29,1.25,301,-0.09526116440122465,0.2464065708418891,0.07000000000000006,0
2020-09-23,AAPL,Technology,148.38,18.64,Call,2021-06-02,180,133.54,17.14,18.97,17.18,258,0.1053754923316572,0.4928131416837782,1.8299999999999983,1
2020-09-23,AAPL,Technology,148.38,18.64,Call,2021-06-02,180,148.38,8.03,8.87,8.25,331,0.0,0.4928131416837782,0.8399999999999999,0
2020-09-23,AAPL,Technology,148.38,18.64,Call,2021-06-02,180,163.21,2.97,3.29,2.98,242,-0.09526116440122465,0.4928131416837782,0.31999999999999984,0
2020-09-24,AAPL,Technology,146.81,18.72,Call,2020-11-05,30,132.13,14.76,15.16,15.13,372,0.10535294732524343,0.08213552361396304,0.40000000000000036,1
2020-09-24,AAPL,Technology,146.81,18.72,Call,2020-11-05,30,146.81,3.22,3.3,3.27,548,0.0,0.08213552361396304,0.07999999999999963,0
2020-09-24,AAPL,Technology,146.81,18.72,Call,2020-11-05,30,161.49,0.13,0.14,0.14,325,-0.09530398748960667,0.08213552361396304,0.010000000000000009,0
2020-09-24,AAPL,Technology,146.81,18.72,Call,2021-01-28,90,132.13,15.62,16.53,15.9,297,0.10535294732524343,0.2464065708418891,0.9100000000000019,1
2020-09-24,AAPL,Technology,146.81,18.72,Call,2021-01-28,90,146.81,5.64,5.96,5.83,504,0.0,0.2464065708418891,0.3200000000000003,0
2020-09-24,AAPL,Technology,146.81,18.72,Call,2021-01-28,90,161.49,1.22,1.29,1.28,301,-0.09530398748960667,0.2464065708418891,0.07000000000000006,0
2020-09-24,AAPL,Technology,146.81,18.72,Call,2021-06-03,180,132.13,16.97,18.79,18.69,216,0.10535294732524343,0.4928131416837782,1.8200000000000003,1
2020-09-24,AAPL,Technology,146.81,18.72,Call,2021-06-03,180,146.81,7.98,8.82,8.18,369,0.0,0.4928131416837782,0.8399999999999999,0
2020-09-24,AAPL,Technology,146.81,18.72,Call,2021-06-03,180,161.49,2.97,3.28,3.13,259,-0.09530398748960667,0.4928131416837782,0.3099999999999996,0
2020-09-25,AAPL,Technology,149.68,18.32,Call,2020-11-06,30,134.71,15.05,15.45,15.26,328,0.10537536225535749,0.08213552361396304,0.3999999999999986,1
2020-09-25,AAPL,Technology,149.68,18.32,Call,2020-11-06,30,149.68,3.22,3.3,3.23,527,0.0,0.08213552361396304,0.07999999999999963,0
2020-09-25,AAPL,Technology,149.68,18.32,Call,2020-11-06,30,164.65,0.12,0.12,0.12,371,-0.09532232685653905,0.08213552361396304,0.0,0
2020-09-25,AAPL,Technology,149.68,18.32,Call,2021-01-29,90,134.71,15.87,16.8,16.59,282,0.10537536225535749,0.2464065708418891,0.9300000000000015,1
2020-09-25,AAPL,Technology,149.68,18.32,Call,2021-01-29,90,149.68,5.63,5.95,5.67,421,0.0,0.2464065708418891,0.3200000000000003,0
2020-09-25,AAPL,Technology,149.68,18.32,Call,2021-01-29,90,164.65,1.17,1.23,1.2,294,-0.09532232685653905,0.2464065708418891,0.06000000000000005,0
2020-09-25,AAPL,Technology,149.68,18.32,Call,2021-06-04,180,134.71,17.21,19.05,18.09,234,0.10537536225535749,0.4928131416837782,1.8399999999999999,1
2020-09-25,AAPL,Technology,149.68,18.32,Call,2021-06-04,180,149.68,7.98,8.81,8.24,368,0.0,0.4928131416837782,0.8300000000000001,0
2020-09-25,AAPL,Technology,149.68,18.32,Call,2021-06-04,180,164.65,2.89,3.2,3.07,229,-0.09532232685653905,0.4928131416837782,0.31000000000000005,0
2020-09-28,AAPL,Technology,149.33,18.29,Call,2020-11-09,30,134.4,15.01,15.41,15.29,344,0.10533819398012804,0.08213552361396304,0.40000000000000036,1
2020-09-28,AAPL,Technology,149.33,18.29,Call,2020-11-09,30,149.33,3.21,3.29,3.24,597,0.0,0.08213552361396304,0.08000000000000007,0
2020-09-28,AAPL,Technology,149.33,18.29,Call,2020-11-09,30,164.27,0.12,0.12,0.12,332,-0.09535279348393119,0.08213552361396304,0.0,0
2020-09-28,AAPL,Technology,149.33,18.29,Call,2021-02-01,90,134.4,15.83,16.75,16.22,285,0.10533819398012804,0.2464065708418891,0.9199999999999999,1
2020-09-28,AAPL,Technology,149.33,18.29,Call,2021-02-01,90,149.33,5.61,5.93,5.7,482,0.0,0.2464065708418891,0.3199999999999994,0
2020-09-28,AAPL,Technology,149.33,18.29,Call,2021-02-01,90,164.27,1.16,1.23,1.2,303,-0.09535279348393119,0.2464065708418891,0.07000000000000006,0
2020-09-28,AAPL,Technology,149.33,18.29,Call,2021-06-07,180,134.4,17.16,19.0,17.97,216,0.10533819398012804,0.4928131416837782,1.8399999999999999,1
2020-09-28,AAPL,Technology,149.33,18.29,Call,2021-06-07,180,149.33,7.95,8.78,8.53,443,0.0,0.4928131416837782,0.8299999999999992,0
2020-09-28,AAPL,Technology,149.33,18.29,Call,2021-06-07,180,164.27,2.87,3.18,3.1,265,-0.09535279348393119,0.4928131416837782,0.31000000000000005,0
2020-09-29,AAPL,Technology,148.35,18.47,Call,2020-11-10,30,133.51,14.91,15.32,14.96,347,0.10539796533482718,0.08213552361396304,0.41000000000000014,1
2020-09-29,AAPL,Technology,148.35,18.47,Call,2020-11-10,30,148.35,3.21,3.29,3.22,589,0.0,0.08213552361396304,0.08000000000000007,0
2020-09-29,AAPL,Technology,148.35,18.47,Call,2020-11-10,30,163.18,0.13,0.13,0.13,379,-0.09527953926382346,0.08213552361396304,0.0,0
2020-09-29,AAPL,Technology,148.35,18.47,Call,2021-02-02,90,133.51,15.75,16.67,16.23,274,0.10539796533482718,0.2464065708418891,0.9200000000000017,1
2020-09-29,AAPL,Technology,148.35,18.47,Call,2021-02-02,90,148.35,5.63,5.94,5.66,489,0.0,0.2464065708418891,0.3100000000000005,0
2020-09-29,AAPL,Technology,148.35,18.47,Call,2021-02-02,90,163.18,1.19,1.25,1.22,264,-0.09527953926382346,0.2464065708418891,0.06000000000000005,0
2020-09-29,AAPL,Technology,148.35,18.47,Call,2021-06-08,180,133.51,17.09,18.92,17.52,232,0.10539796533482718,0.4928131416837782,1.8300000000000018,1
2020-09-29,AAPL,Technology,148.35,18.47,Call,2021-06-08,180,148.35,7.97,8.8,8.01,399,0.0,0.4928131416837782,0.830000000000001,0
2020-09-29,AAPL,Technology,148.35,18.47,Call,2021-06-08,180,163.18,2.92,3.23,3.02,245,-0.09527953926382346,0.4928131416837782,0.31000000000000005,0
2020-09-30,AAPL,Technology,147.54,18.0,Call,2020-11-11,30,132.79,14.82,15.22,14.88,338,0.10533039245392,0.08213552361396304,0.40000000000000036,1
2020-09-30,AAPL,Technology,147.54,18.0,Call,2020-11-11,30,147.54,3.12,3.2,3.19,605,0.0,0.08213552361396304,0.08000000000000007,0
2020-09-30,AAPL,Technology,147.54,18.0,Call,2020-11-11,30,162.3,0.11,0.11,0.11,356,-0.09534714906438947,0.08213552361396304,0.0,0
2020-09-30,AAPL,Technology,147.54,18.0,Call,2021-02-03,90,132.79,15.61,16.51,15.83,257,0.10533039245392,0.2464065708418891,0.9000000000000021,1
2020-09-30,AAPL,Technology,147.54,18.0,Call,2021-02-03,90,147.54,5.47,5.77,5.57,467,0.0,0.2464065708418891,0.2999999999999998,0
2020-09-30,AAPL,Technology,147.54,18.0,Call,2021-02-03,90,162.3,1.09,1.16,1.13,289,-0.09534714906438947,0.2464065708418891,0.06999999999999984,0
2020-09-30,AAPL,Technology,147.54,18.0,Call,2021-06-09,180,132.79,16.88,18.69,16.96,220,0.10533039245392,0.4928131416837782,1.8100000000000023,1
2020-09-30,AAPL,Technology,147.54,18.0,Call,2021-06-09,180,147.54,7.74,8.55,8.02,387,0.0,0.4928131416837782,0.8100000000000005,0
2020-09-30,AAPL,Technology,147.54,18.0,Call,2021-06-09,180,162.3,2.75,3.04,2.84,254,-0.09534714906438947,0.4928131416837782,0.29000000000000004,0
2020-10-01,AAPL,Technology,148.8,17.73,Call,2020-11-12,30,133.92,14.95,15.35,15.17,334,0.10536051565782655,0.08213552361396304,0.40000000000000036,1
2020-10-01,AAPL,Technology,148.8,17.73,Call,2020-11-12,30,148.8,3.1,3.18,3.1,547,0.0,0.08213552361396304,0.08000000000000007,0
2020-10-01,AAPL,Technology,148.8,17.73,Call,2020-11-12,30,163.68,0.1,0.1,0.1,360,-0.09531017980432477,0.08213552361396304,0.0,0
2020-10-01,AAPL,Technology,148.8,17.73,Call,2021-02-04,90,133.92,15.71,16.62,15.99,284,0.10536051565782655,0.2464065708418891,0.9100000000000001,1
2020-10-01,AAPL,Technology,148.8,17.73,Call,2021-02-04,90,148.8,5.44,5.74,5.56,482,0.0,0.2464065708418891,0.2999999999999998,0
2020-10-01,AAPL,Technology,148.8,17.73,Call,2021-02-04,90,163.68,1.05,1.12,1.11,329,-0.09531017980432477,0.2464065708418891,0.07000000000000006,0
2020-10-01,AAPL,Technology,148.8,17.73,Call,2021-06-10,180,133.92,16.96,18.78,17.99,224,0.10536051565782655,0.4928131416837782,1.8200000000000003,1
2020-10-01,AAPL,Technology,148.8,17.73,Call,2021-06-10,180,148.8,7.7,8.51,8.38,380,0.0,0.4928131416837782,0.8099999999999996,0
2020-10-01,AAPL,Technology,148.8,17.73,Call,2021-06-10,180,163.68,2.68,2.97,2.9,246,-0.09531017980432477,0.4928131416837782,0.29000000000000004,0
2020-10-02,AAPL,Technology,149.68,17.96,Call,2020-11-13,30,134.71,15.04,15.44,15.12,336,0.10537536225535749,0.08213552361396304,0.40000000000000036,1
2020-10-02,AAPL,Technology,149.68,17.96,Call,2020-11-13,30,149.68,3.16,3.23,3.16,591,0.0,0.08213552361396304,0.06999999999999984,0
2020-10-02,AAPL,Technology,149.68,17.96,Call,2020-11-13,30,164.65,0.11,0.11,0.11,372,-0.09532232685653905,0.08213552361396304,0.0,0
2020-10-02,AAPL,Technology,149.68,17.96,Call,2021-02-05,90,134.71,15.83,16.75,16.52,282,0.10537536225535749,0.2464065708418891,0.9199999999999999,1
2020-10-02,AAPL,Technology,149.68,17.96,Call,2021-02-05,90,149.68,5.53,5.84,5.66,483,0.0,0.2464065708418891,0.3099999999999996,0
2020-10-02,AAPL,Technology,149.68,17.96,Call,2021-02-05,90,164.65,1.1,1.16,1.14,312,-0.09532232685653905,0.2464065708418891,0.05999999999999983,0
2020-10-02,AAPL,Technology,149.68,17.96,Call,2021-06-11,180,134.71,17.12,18.95,18.03,241,0.10537536225535749,0.4928131416837782,1.8299999999999983,1
2020-10-02,AAPL,Technology,149.68,17.96,Call,2021-06-11,180,149.68,7.83,8.65,8.06,410,0.0,0.4928131416837782,0.8200000000000003,0
2020-10-02,AAPL,Technology,149.68,17.96,Call,2021-06-11,180,164.65,2.77,3.07,2.95,221,-0.09532232685653905,0.4928131416837782,0.2999999999999998,0
2020-10-05,AAPL,Technology,150.67,18.02,Call,2020-11-16,30,135.6,15.14,15.55,15.45,337,0.10538263930690178,0.08213552361396304,0.41000000000000014,1
2020-10-05,AAPL,Technology,150.67,18.02,Call,2020-11-16,30,150.67,3.19,3.27,3.2,554,0.0,0.08213552361396304,0.08000000000000007,0
2020-10-05,AAPL,Technology,150.67,18.02,Call,2020-11-16,30,165.74,0.11,0.11,0.11,326,-0.09532828060769945,0.08213552361396304,0.0,0
2020-10-05,AAPL,Technology,150.67,18.02,Call,2021-02-08,90,135.6,15.94,16.87,16.72,286,0.10538263930690178,0.2464065708418891,0.9300000000000015,1
2020-10-05,AAPL,Technology,150.67,18.02,Call,2021-02-08,90,150.67,5.59,5.9,5.59,477,0.0,0.2464065708418891,0.3100000000000005,0
2020-10-05,AAPL,Technology,150.67,18.02,Call,2021-02-08,90,165.74,1.12,1.19,1.17,317,-0.09532828060769945,0.2464065708418891,0.06999999999999984,0
2020-10-05,AAPL,Technology,150.67,18.02,Call,2021-06-14,180,135.6,17.25,19.1,18.34,209,0.10538263930690178,0.4928131416837782,1.8500000000000014,1
2020-10-05,AAPL,Technology,150.67,18.02,Call,2021-06-14,180,150.67,7.91,8.74,8.65,379,0.0,0.4928131416837782,0.8300000000000001,0
2020-10-05,AAPL,Technology,150.67,18.02,Call,2021-06-14,180,165.74,2.81,3.11,2.88,230,-0.09532828060769945,0.4928131416837782,0.2999999999999998,0
2020-10-06,AAPL,Technology,151.71,18.13,Call,2020-11-17,30,136.54,15.25,15.66,15.44,358,0.1053531917698672,0.08213552361396304,0.41000000000000014,1
2020-10-06,AAPL,Technology,151.71,18.13,Call,2020-11-17,30,151.71,3.23,3.31,3.28,552,0.0,0.08213552361396304,0.08000000000000007,0
2020-10-06,AAPL,Technology,151.71,18.13,Call,2020-11-17,30,166.89,0.12,0.12,0.12,371,-0.09536410899531006,0.08213552361396304,0.0,0
2020-10-06,AAPL,Technology,151.71,18.13,Call,2021-02-09,90,136.54,16.07,17.0,16.93,293,0.1053531917698672,0.2464065708418891,0.9299999999999997,1
2020-10-06,AAPL,Technology,151.71,18.13,Call,2021-02-09,90,151.71,5.66,5.98,5.88,479,0.0,0.2464065708418891,0.3200000000000003,0
2020-10-06,AAPL,Technology,151.71,18.13,Call,2021-02-09,90,166.89,1.15,1.21,1.16,323,-0.09536410899531006,0.2464065708418891,0.06000000000000005,0
2020-10-06,AAPL,Technology,151.71,18.13,Call,2021-06-15,180,136.54,17.4,19.26,18.95,218,0.1053531917698672,0.4928131416837782,1.860000000000003,1
2020-10-06,AAPL,Technology,151.71,18.13,Call,2021-06-15,180,151.71,8.01,8.85,8.13,365,0.0,0.4928131416837782,0.8399999999999999,0
2020-10-06,AAPL,Technology,151.71,18.13,Call,2021-06-15,180,166.89,2.87,3.17,2.96,232,-0.09536410899531006,0.4928131416837782,0.2999999999999998,0
2020-10-07,AAPL,Technology,156.94,18.6,Call,2020-11-18,30,141.24,15.78,16.21,15.89,350,0.10540299563914138,0.08213552361396304,0.4300000000000015,1
2020-10-07,AAPL,Technology,156.94,18.6,Call,2020-11-18,30,156.94,3.42,3.51,3.49,584,0.0,0.08213552361396304,0.08999999999999986,0
2020-10-07,AAPL,Technology,156.94,18.6,Call,2020-11-18,30,172.63,0.14,0.14,0.14,384,-0.0952870091291303,0.08213552361396304,0.0,0
2020-10-07,AAPL,Technology,156.94,18.6,Call,2021-02-10,90,141.24,16.68,17.66,17.06,286,0.10540299563914138,0.2464065708418891,0.9800000000000004,1
2020-10-07,AAPL,Technology,156.94,18.6,Call,2021-02-10,90,156.94,5.99,6.33,6.09,500,0.0,0.2464065708418891,0.33999999999999986,0
2020-10-07,AAPL,Technology,156.94,18.6,Call,2021-02-10,90,172.63,1.28,1.35,1.34,273,-0.0952870091291303,0.2464065708418891,0.07000000000000006,0
2020-10-07,AAPL,Technology,156.94,18.6,Call,2021-06-16,180,141.24,18.12,20.06,20.05,246,0.10540299563914138,0.4928131416837782,1.9399999999999977,1
2020-10-07,AAPL,Technology,156.94,18.6,Call,2021-06-16,180,156.94,8.48,9.37,9.32,373,0.0,0.4928131416837782,0.8899999999999988,0
2020-10-07,AAPL,Technology,156.94,18.6,Call,2021-06-16,180,172.63,3.13,3.46,3.17,238,-0.0952870091291303,0.4928131416837782,0.33000000000000007,0
2020-10-08,AAPL,Technology,155.95,18.72,Call,2020-11-19,30,140.36,15.68,16.1,16.08,322,0.10532489233879767,0.08213552361396304,0.4200000000000017,1
2020-10-08,AAPL,Technology,155.95,18.72,Call,2020-11-19,30,155.95,3.42,3.51,3.44,573,0.0,0.08213552361396304,0.08999999999999986,0
2020-10-08,AAPL,Technology,155.95,18.72,Call,2020-11-19,30,171.55,0.14,0.15,0.14,380,-0.09533932625064663,0.08213552361396304,0.009999999999999981,0
2020-10-08,AAPL,Technology,155.95,18.72,Call,2021-02-11,90,140.36,16.59,17.56,17.26,280,0.10532489233879767,0.2464065708418891,0.9699999999999989,1
2020-10-08,AAPL,Technology,155.95,18.72,Call,2021-02-11,90,155.95,5.99,6.33,6.1,464,0.0,0.2464065708418891,0.33999999999999986,0
2020-10-08,AAPL,Technology,155.95,18.72,Call,2021-02-11,90,171.55,1.29,1.37,1.36,310,-0.09533932625064663,0.2464065708418891,0.08000000000000007,0
2020-10-08,AAPL,Technology,155.95,18.72,Call,2021-06-17,180,140.36,18.03,19.96,19.74,234,0.10532489233879767,0.4928131416837782,1.9299999999999997,1
2020-10-08,AAPL,Technology,155.95,18.72,Call,2021-06-17,180,155.95,8.48,9.37,8.65,382,0.0,0.4928131416837782,0.8899999999999988,0
2020-10-08,AAPL,Technology,155.95,18.72,Call,2021-06-17,180,171.55,3.15,3.49,3.35,207,-0.09533932625064663,0.4928131416837782,0.3400000000000003,0
2020-10-09,AAPL,Technology,154.72,18.88,Call,2020-11-20,30,139.25,15.56,15.98,15.65,354,0.10534615289759075,0.08213552361396304,0.41999999999999993,1
2020-10-09,AAPL,Technology,154.72,18.88,Call,2020-11-20,30,154.72,3.42,3.51,3.45,538,0.0,0.08213552361396304,0.08999999999999986,0
2020-10-09,AAPL,Technology,154.72,18.88,Call,2020-11-20,30,170.19,0.15,0.15,0.15,345,-0.09529842830160136,0.08213552361396304,0.0,0
2020-10-09,AAPL,Technology,154.72,18.88,Call,2021-02-12,90,139.25,16.48,17.44,16.72,308,0.10534615289759075,0.2464065708418891,0.9600000000000009,1
2020-10-09,AAPL,Technology,154.72,18.88,Call,2021-02-12,90,154.72,5.99,6.33,6.06,466,0.0,0.2464065708418891,0.33999999999999986,0
2020-10-09,AAPL,Technology,154.72,18.88,Call,2021-02-12,90,170.19,1.31,1.39,1.34,272,-0.09529842830160136,0.2464065708418891,0.07999999999999985,0
2020-10-09,AAPL,Technology,154.72,18.88,Call,2021-06-18,180,139.25,17.93,19.85,18.73,247,0.10534615289759075,0.4928131416837782,1.9200000000000017,1
2020-10-09,AAPL,Technology,154.72,18.88,Call,2021-06-18,180,154.72,8.48,9.36,8.66,407,0.0,0.4928131416837782,0.879999999999999,0
2020-10-09,AAPL,Technology,154.72,18.88,Call,2021-06-18,180,170.19,3.18,3.53,3.42,225,-0.09529842830160136,0.4928131416837782,0.34999999999999964,0
2020-10-12,AAPL,Technology,152.77,19.57,Call,2020-11-23,30,137.49,15.38,15.8,15.47,312,0.1053823351884891,0.08213552361396304,0.41999999999999993,1
2020-10-12,AAPL,Technology,152.77,19.57,Call,2020-11-23,30,152.77,3.5,3.58,3.55,553,0.0,0.08213552361396304,0.08000000000000007,0
2020-10-12,AAPL,Technology,152.77,19.57,Call,2020-11-23,30,168.04,0.17,0.18,0.18,345,-0.09526852392354973,0.08213552361396304,0.009999999999999981,0
2020-10-12,AAPL,Technology,152.77,19.57,Call,2021-02-15,90,137.49,16.37,17.33,17.21,278,0.1053823351884891,0.2464065708418891,0.9599999999999973,1
2020-10-12,AAPL,Technology,152.77,19.57,Call,2021-02-15,90,152.77,6.11,6.46,6.21,431,0.0,0.2464065708418891,0.34999999999999964,0
2020-10-12,AAPL,Technology,152.77,19.57,Call,2021-02-15,90,168.04,1.43,1.52,1.45,297,-0.09526852392354973,0.2464065708418891,0.09000000000000008,0
2020-10-12,AAPL,Technology,152.77,19.57,Call,2021-06-21,180,137.49,17.89,19.81,18.24,203,0.1053823351884891,0.4928131416837782,1.9199999999999982,1
2020-10-12,AAPL,Technology,152.77,19.57,Call,2021-06-21,180,152.77,8.64,9.55,9.51,383,0.0,0.4928131416837782,0.9100000000000001,0
2020-10-12,AAPL,Technology,152.77,19.57,Call,2021-06-21,180,168.04,3.38,3.74,3.39,242,-0.09526852392354973,0.4928131416837782,0.3600000000000003,0
2020-10-13,AAPL,Technology,154.27,19.51,Call,2020-11-24,30,138.84,15.54,15.96,15.77,350,0.10538212303026274,0.08213552361396304,0.4200000000000017,1
2020-10-13,AAPL,Technology,154.27,19.51,Call,2020-11-24,30,154.27,3.52,3.61,3.55,507,0.0,0.08213552361396304,0.08999999999999986,0
2020-10-13,AAPL,Technology,154.27,19.51,Call,2020-11-24,30,169.7,0.17,0.18,0.18,379,-0.0953278582163324,0.08213552361396304,0.009999999999999981,0
2020-10-13,AAPL,Technology,154.27,19.51,Call,2021-02-16,90,138.84,16.53,17.5,17.09,296,0.10538212303026274,0.2464065708418891,0.9699999999999989,1
2020-10-13,AAPL,Technology,154.27,19.51,Call,2021-02-16,90,154.27,6.16,6.51,6.21,468,0.0,0.2464065708418891,0.34999999999999964,0
2020-10-13,AAPL,Technology,154.27,19.51,Call,2021-02-16,90,169.7,1.44,1.52,1.47,313,-0.0953278582163324,0.2464065708418891,0.08000000000000007,0
2020-10-13,AAPL,Technology,154.27,19.51,Call,2021-06-22,180,138.84,18.05,19.99,19.52,244,0.10538212303026274,0.4928131416837782,1.9399999999999977,1
2020-10-13,AAPL,Technology,154.27,19.51,Call,2021-06-22,180,154.27,8.71,9.62,9.38,375,0.0,0.4928131416837782,0.9099999999999984,0
2020-10-13,AAPL,Technology,154.27,19.51,Call,2021-06-22,180,169.7,3.39,3.76,3.58,256,-0.0953278582163324,0.4928131416837782,0.36999999999999966,0
2020-10-14,AAPL,Technology,157.06,19.31,Call,2020-11-25,30,141.35,15.81,16.24,16.16,322,0.10538881380712929,0.08213552361396304,0.42999999999999794,1
2020-10-14,AAPL,Technology,157.06,19.31,Call,2020-11-25,30,157.06,3.55,3.64,3.62,609,0.0,0.08213552361396304,0.0900000000000003,0
2020-10-14,AAPL,Technology,157.06,19.31,Call,2020-11-25,30,172.76,0.17,0.17,0.17,357,-0.09527545014577175,0.08213552361396304,0.0,0
2020-10-14,AAPL,Technology,157.06,19.31,Call,2021-02-17,90,141.35,16.8,17.78,17.75,274,0.10538881380712929,0.2464065708418891,0.9800000000000004,1
2020-10-14,AAPL,Technology,157.06,19.31,Call,2021-02-17,90,157.06,6.21,6.56,6.49,475,0.0,0.2464065708418891,0.34999999999999964,0
